SANGER_ID,SPECIMEN_ID,DATE_OF_PRESERVATION,YEAR_OF_COLLECTION,MONTH_OF_COLLECTION,MONTH_YEAR,COLLECTION_LOCATION,DECIMAL_LATITUDE,DECIMAL_LONGITUDE,SEX,OUTDOORS_INDOORS,SPECIFIC_TIME_OF_COLLECTION,DURATION_OF_COLLECTION,COLLECTION_METHOD,BLOOD_MEAL,COLLECTOR_SAMPLE_ID,SPECIES_COLLECTED,PLASMODIUM_DETECTED,SPOROZOITE_INFECTIVITY,PLASMODIUM_SPECIES_AVAILABLE,CONTAMINATION_RISK,NN_ASSIGNMENT,VAE_SPECIES,SPECIES_CALL,CALL_METHOD
ANOSPP13104912,KAJO_011_G8,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.76135098,32.963745,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.408,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13104920,KAJO_011_G9,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.75683699,32.972648,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.415,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13104857,KAJO_011_H1,01/12/2014,2014,12,12.2014,UGANDA|KANSAMBWE,-0.0861219,32.5865059,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.ASP.12-14.024,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13104929,KAJO_011_H10,01/06/2015,2015,6,6.2015,UGANDA|KAYONJO,0.76176496,32.963486,F,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,Y,U.KJ.17.477A,Anopheles_gambiae,N,NA,NONE,Medium,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13104937,KAJO_011_H11,01/03/2016,2016,3,3.2016,UGANDA|KAYONJO,0.76176496,32.963486,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.485,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13104865,KAJO_011_H2,01/12/2014,2014,12,12.2014,UGANDA|KANSAMBWE,-0.08601,32.58794,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.12-14.028,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13104873,KAJO_011_H3,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.75683699,32.972648,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.458,Anopheles_gambiae,N,NA,NONE,Medium,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13104881,KAJO_011_H4,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.76142902,32.963514,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KJ.17.491,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13104889,KAJO_011_H5,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.77010202,32.970804,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KJ.17.492,Anopheles_funestus,N,NA,NONE,Medium,Y,NA,Anopheles_funestus,NN_FINE
ANOSPP13104897,KAJO_011_H6,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.75974501,32.974574,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.480,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13104905,KAJO_011_H7,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.77130399,32.971137,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KJ.17.444,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13104913,KAJO_011_H8,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.75683699,32.972648,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.344,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13104921,KAJO_011_H9,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.75683699,32.972648,F,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,Y,U.KJ.17.437,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031872,KAJO_012_A1,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.77130399,32.971137,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KJ.17.655A,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031944,KAJO_012_A10,23/05/2017,2017,5,5.2017,UGANDA|KAYONJO,0.769205997,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.559,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031952,KAJO_012_A11,23/05/2017,2017,5,5.2017,UGANDA|KAYONJO,0.769205997,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.568,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031960,KAJO_012_A12,23/05/2017,2017,5,5.2017,UGANDA|KAYONJO,0.769205997,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.569,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031880,KAJO_012_A2,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.766959982,32.97461696,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.622,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031888,KAJO_012_A3,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.766959982,32.97461696,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.613,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031896,KAJO_012_A4,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.761764962,32.96348596,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.614,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031904,KAJO_012_A5,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.766959982,32.97461696,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.668,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13031912,KAJO_012_A6,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.770102022,32.97080403,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.638,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13031920,KAJO_012_A7,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.769205997,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.689,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13031928,KAJO_012_A8,23/05/2017,2017,5,5.2017,UGANDA|KAYONJO,0.760785034,32.97442904,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.562,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031936,KAJO_012_A9,23/05/2017,2017,5,5.2017,UGANDA|KAYONJO,0.770102022,32.97080403,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,N,U.KJ.17.517,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031873,KAJO_012_B1,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,Y,U.KJ.17.601,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13031945,KAJO_012_B10,23/05/2017,2017,5,5.2017,UGANDA|KAYONJO,0.766959982,32.97461696,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KJ.17.516,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031953,KAJO_012_B11,23/05/2017,2017,5,5.2017,UGANDA|KAYONJO,0.770102022,32.97080403,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KJ.17.523,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031961,KAJO_012_B12,23/05/2017,2017,5,5.2017,UGANDA|KAYONJO,0.770102022,32.97080403,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KJ.17.535,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13031881,KAJO_012_B2,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.766959982,32.97461696,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KJ.17.640,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031889,KAJO_012_B3,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.75683699,32.97264797,F,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,Y,U.KJ.17.626,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031897,KAJO_012_B4,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.75683699,32.97264797,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.634,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031905,KAJO_012_B5,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.766959982,32.97461696,F,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,Y,U.KJ.17.679,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13031913,KAJO_012_B6,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.766959982,32.97461696,M,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,NA,U.KJ.17.649,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031921,KAJO_012_B7,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.761764962,32.96348596,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.604,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031929,KAJO_012_B8,23/05/2017,2017,5,5.2017,UGANDA|KAYONJO,0.769205997,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.583,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031937,KAJO_012_B9,23/05/2017,2017,5,5.2017,UGANDA|KAYONJO,0.76161501,32.963896,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.545,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031874,KAJO_012_C1,01/01/2016,2016,1,1.2016,UGANDA|KAYONJO,0.76176496,32.963486,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.17.674,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
